,census_tract,population,female_population,median_household_income,0_to_9_years_old,10_to_19_years_old,20_to_29_years_old,30_to_39_years_old,40_to_49_years_old,50_to_59_years_old,60_to_69_years_old,70_to_79_years_old,80_years_old_and_older,total_households,households_whose_annual_income_less_than_10000_dollars,households_whose_annual_income_between_10000_and_50000_dollars,households_whose_annual_income_between_50000_and_200000_dollars,households_whose_annual_income_greater_than_200000_dollars,total_workforce,workforce_in_labor,healthcare_worker,commuting_by_car_or_truck_or_van,commuting_by_public_transportation_except_taxicabs,commuting_by_walk,commuting_by_taxicab_or_motorcycle_or_bicycle_or_other_means,commuting_time_less_than_20_minutes,commuting_time_between_20_and_60_minutes,commuting_time_over_60_minutes,white,black_or_african_american,american_indian_and_alaska_native,asian,non_hispanic_white,hispanic_or_latino,no_schooling_completed,high_schooling_graduate,bachelor's_degree,occupied_housing_units,owner_occupied_housing_units,no_health_insurance_covered
79,48113000500,4969,2087,,28.0,80.0,1271.0,1073.0,1073.0,762.0,349.0,235.0,98.0,3241.0,173.0,891.0,1841.0,336.0,4904.0,4205.0,575.0,3386.0,137.0,356.0,64.0,2159.0,1742.0,42.0,3455.0,470.0,19.0,282.0,2872.0,1146.0,159.0,501.0,1945.0,7963.0,3934.0,739.0
80,48085031718,2641,1290,,320.0,314.0,382.0,384.0,249.0,441.0,348.0,133.0,70.0,998.0,41.0,361.0,453.0,143.0,2120.0,1493.0,147.0,1243.0,0.0,5.0,7.0,591.0,607.0,57.0,2083.0,48.0,8.0,347.0,1983.0,148.0,20.0,162.0,678.0,3971.0,3975.0,432.0
81,48121020202,9790,4837,,1015.0,1760.0,1105.0,1082.0,1307.0,1892.0,806.0,526.0,297.0,3179.0,119.0,789.0,1957.0,314.0,7518.0,5339.0,498.0,4454.0,23.0,39.0,26.0,1459.0,2347.0,736.0,9411.0,69.0,67.0,0.0,7828.0,1702.0,112.0,2211.0,975.0,7969.0,7970.0,1353.0
82,48439106503,4558,2460,,448.0,539.0,432.0,495.0,1063.0,528.0,632.0,276.0,145.0,1960.0,253.0,903.0,804.0,0.0,3858.0,2413.0,401.0,1793.0,51.0,0.0,52.0,851.0,887.0,158.0,1326.0,2960.0,0.0,0.0,1093.0,281.0,37.0,1118.0,326.0,7876.0,7872.0,933.0
83,48085031407,7552,4036,,794.0,1060.0,466.0,703.0,1226.0,1004.0,987.0,902.0,410.0,2770.0,99.0,717.0,1405.0,549.0,6071.0,3129.0,229.0,2387.0,74.0,0.0,31.0,547.0,1593.0,352.0,7047.0,1.0,19.0,326.0,6941.0,144.0,37.0,805.0,2040.0,5988.0,5987.0,271.0
84,48257050201,7139,3867,,1623.0,775.0,793.0,1292.0,607.0,999.0,488.0,370.0,192.0,2442.0,78.0,510.0,1786.0,68.0,4907.0,3472.0,279.0,3221.0,0.0,0.0,20.0,761.0,2090.0,390.0,6057.0,540.0,9.0,194.0,4645.0,1705.0,0.0,1443.0,879.0,3976.0,3974.0,1279.0
85,48139060206,6613,3585,,917.0,1199.0,814.0,1105.0,845.0,705.0,462.0,424.0,142.0,2168.0,97.0,981.0,1028.0,62.0,4967.0,3120.0,269.0,2716.0,19.0,0.0,30.0,1101.0,1358.0,306.0,4733.0,1337.0,0.0,11.0,3087.0,2052.0,49.0,949.0,367.0,5971.0,5969.0,1248.0
86,48439113218,2755,1467,,326.0,285.0,320.0,297.0,379.0,552.0,343.0,181.0,72.0,978.0,14.0,187.0,673.0,104.0,2225.0,1595.0,148.0,1444.0,6.0,5.0,15.0,430.0,983.0,57.0,2518.0,19.0,0.0,203.0,2147.0,386.0,17.0,506.0,519.0,3969.0,3970.0,79.0
87,48113019014,7676,3774,,1221.0,1557.0,1229.0,809.0,1214.0,830.0,354.0,325.0,137.0,2017.0,69.0,1030.0,918.0,0.0,5588.0,3669.0,137.0,2942.0,89.0,10.0,104.0,1063.0,1735.0,347.0,3995.0,523.0,0.0,1123.0,1175.0,4633.0,250.0,877.0,276.0,7866.0,7874.0,2657.0
88,48113015304,3989,2042,,866.0,512.0,560.0,544.0,528.0,409.0,261.0,275.0,34.0,1174.0,28.0,586.0,560.0,0.0,2818.0,2043.0,164.0,1714.0,14.0,9.0,0.0,523.0,1117.0,97.0,2850.0,89.0,33.0,118.0,1124.0,2596.0,9.0,712.0,195.0,3981.0,3980.0,1108.0
89,48085031663,3752,1995,,534.0,540.0,316.0,514.0,785.0,623.0,219.0,104.0,117.0,1311.0,97.0,182.0,811.0,221.0,2808.0,2047.0,238.0,1692.0,9.0,0.0,0.0,481.0,1060.0,160.0,1931.0,109.0,0.0,1656.0,1616.0,354.0,14.0,119.0,925.0,2001.0,2004.0,217.0
90,48113007815,5261,2414,,1217.0,785.0,902.0,1044.0,451.0,510.0,264.0,81.0,7.0,1727.0,193.0,1233.0,301.0,0.0,3554.0,2315.0,105.0,1571.0,227.0,84.0,75.0,677.0,1155.0,125.0,2099.0,913.0,14.0,1510.0,681.0,1765.0,593.0,548.0,361.0,5930.0,3956.0,1973.0
91,48439123500,3154,1745,,589.0,586.0,487.0,441.0,355.0,303.0,205.0,125.0,63.0,899.0,201.0,512.0,180.0,6.0,2159.0,1086.0,118.0,790.0,5.0,45.0,12.0,391.0,353.0,108.0,1095.0,1270.0,0.0,23.0,97.0,1761.0,105.0,472.0,79.0,5860.0,5851.0,1249.0
92,48113018111,6517,3724,,1324.0,1005.0,729.0,848.0,759.0,845.0,547.0,332.0,128.0,2067.0,249.0,722.0,1036.0,60.0,4574.0,3425.0,460.0,2649.0,19.0,25.0,19.0,661.0,1843.0,208.0,3548.0,1723.0,35.0,0.0,2271.0,2402.0,88.0,919.0,495.0,7900.0,7895.0,1592.0
93,48121021515,11141,5620,,1786.0,1065.0,740.0,2195.0,1219.0,1401.0,1381.0,1157.0,197.0,4153.0,97.0,708.0,2755.0,593.0,8655.0,5611.0,401.0,4533.0,59.0,0.0,145.0,938.0,3330.0,469.0,7906.0,1014.0,18.0,1108.0,6271.0,2555.0,54.0,1262.0,2819.0,8033.0,8034.0,1002.0
94,48439111104,2637,1400,,288.0,553.0,163.0,375.0,293.0,417.0,268.0,175.0,105.0,921.0,47.0,457.0,417.0,0.0,2070.0,1158.0,249.0,951.0,0.0,0.0,0.0,296.0,613.0,42.0,900.0,1435.0,9.0,44.0,351.0,836.0,46.0,391.0,191.0,3930.0,3932.0,658.0
95,48113012211,4241,1995,,896.0,651.0,834.0,621.0,365.0,357.0,256.0,142.0,119.0,1626.0,181.0,1105.0,340.0,0.0,2917.0,2037.0,204.0,1501.0,154.0,48.0,71.0,570.0,987.0,217.0,1292.0,1925.0,0.0,51.0,368.0,1789.0,58.0,714.0,190.0,5939.0,3951.0,1062.0
96,48113018138,4933,2523,,785.0,505.0,1408.0,639.0,624.0,597.0,216.0,139.0,20.0,1964.0,87.0,1029.0,804.0,44.0,3767.0,2983.0,267.0,2566.0,20.0,25.0,0.0,737.0,1585.0,289.0,2009.0,1530.0,0.0,712.0,1311.0,1251.0,31.0,802.0,556.0,3981.0,4007.0,1225.0
97,48139060900,6228,2985,,673.0,1134.0,534.0,1012.0,1124.0,766.0,594.0,347.0,44.0,2142.0,49.0,660.0,1338.0,95.0,4866.0,3064.0,59.0,2735.0,0.0,20.0,28.0,391.0,1900.0,492.0,5863.0,28.0,41.0,42.0,4947.0,1191.0,0.0,1462.0,497.0,5975.0,5974.0,860.0
98,48113011104,3831,1969,,671.0,670.0,451.0,595.0,319.0,353.0,519.0,222.0,31.0,1201.0,189.0,793.0,219.0,0.0,2691.0,1188.0,150.0,974.0,54.0,0.0,25.0,137.0,738.0,178.0,1083.0,2408.0,18.0,0.0,8.0,1410.0,52.0,934.0,77.0,7862.0,7847.0,1099.0
99,48439113906,6307,3207,,885.0,1288.0,366.0,495.0,1090.0,1246.0,704.0,138.0,95.0,1929.0,0.0,119.0,842.0,968.0,4471.0,2968.0,419.0,2447.0,9.0,24.0,103.0,1011.0,1405.0,167.0,5324.0,251.0,0.0,466.0,4800.0,524.0,0.0,253.0,1682.0,7976.0,7978.0,98.0
100,48113012210,3998,1919,,605.0,356.0,852.0,560.0,517.0,623.0,341.0,71.0,73.0,1829.0,312.0,1055.0,454.0,8.0,3202.0,2226.0,216.0,1517.0,302.0,29.0,8.0,483.0,930.0,443.0,1302.0,1945.0,0.0,19.0,746.0,1247.0,12.0,768.0,224.0,3959.0,1968.0,1160.0
101,48439114006,6725,3456,,720.0,1208.0,803.0,859.0,1045.0,718.0,903.0,272.0,197.0,2426.0,159.0,589.0,1622.0,56.0,5272.0,3530.0,283.0,3135.0,39.0,17.0,0.0,1217.0,1694.0,280.0,6050.0,126.0,35.0,0.0,4871.0,1498.0,11.0,1696.0,593.0,5940.0,5956.0,621.0
102,48439113916,4729,2386,,766.0,553.0,1078.0,672.0,362.0,527.0,501.0,211.0,59.0,1728.0,123.0,532.0,1051.0,22.0,3580.0,2509.0,349.0,2167.0,0.0,21.0,6.0,659.0,1405.0,130.0,3337.0,774.0,0.0,78.0,2650.0,998.0,51.0,931.0,433.0,5979.0,3970.0,765.0
103,48439104803,6090,3107,,1309.0,1381.0,902.0,782.0,767.0,536.0,289.0,34.0,90.0,1538.0,160.0,870.0,481.0,27.0,4061.0,2557.0,118.0,2355.0,9.0,55.0,5.0,1161.0,1166.0,97.0,4443.0,147.0,0.0,224.0,868.0,4829.0,135.0,731.0,405.0,9803.0,9782.0,2261.0
104,48121021522,2008,1107,,422.0,268.0,125.0,405.0,542.0,129.0,64.0,42.0,11.0,774.0,36.0,155.0,510.0,73.0,1407.0,1091.0,155.0,959.0,3.0,0.0,5.0,297.0,560.0,110.0,952.0,211.0,2.0,713.0,824.0,178.0,12.0,108.0,535.0,2010.0,2012.0,188.0
105,48121020110,6013,3044,,1250.0,1099.0,390.0,971.0,1414.0,411.0,383.0,57.0,38.0,1642.0,19.0,166.0,1124.0,333.0,3986.0,2977.0,294.0,2372.0,0.0,39.0,19.0,455.0,1758.0,217.0,4151.0,759.0,0.0,731.0,3692.0,695.0,8.0,412.0,1125.0,4011.0,4011.0,565.0
106,48113012206,4772,2496,,775.0,494.0,629.0,506.0,573.0,795.0,545.0,299.0,156.0,1699.0,225.0,596.0,837.0,41.0,3638.0,2330.0,425.0,1910.0,142.0,0.0,100.0,492.0,1388.0,272.0,2232.0,2100.0,7.0,23.0,619.0,2050.0,143.0,711.0,457.0,5921.0,5922.0,788.0
107,48113016804,8194,4698,,1072.0,1479.0,1265.0,1157.0,1220.0,1254.0,461.0,153.0,133.0,2747.0,73.0,1178.0,1480.0,16.0,6200.0,4632.0,741.0,3808.0,59.0,51.0,39.0,931.0,2597.0,429.0,1282.0,6474.0,96.0,4.0,416.0,1083.0,56.0,1347.0,658.0,5983.0,5986.0,1536.0
108,48121021523,3784,1871,,442.0,708.0,612.0,486.0,474.0,535.0,417.0,51.0,59.0,1208.0,67.0,353.0,767.0,21.0,2859.0,2041.0,62.0,1769.0,0.0,31.0,26.0,475.0,1171.0,180.0,3181.0,98.0,64.0,8.0,2426.0,1205.0,20.0,849.0,452.0,3968.0,3966.0,1032.0
109,48121021749,3444,1684,,436.0,823.0,128.0,225.0,876.0,631.0,230.0,79.0,16.0,1043.0,9.0,43.0,549.0,442.0,2430.0,1736.0,124.0,1316.0,0.0,11.0,17.0,296.0,890.0,158.0,3067.0,124.0,35.0,162.0,2991.0,99.0,11.0,100.0,921.0,3997.0,3997.0,44.0
110,48251130210,5395,2691,,772.0,926.0,490.0,741.0,721.0,821.0,472.0,296.0,156.0,1832.0,25.0,662.0,1065.0,80.0,3912.0,2716.0,341.0,2439.0,0.0,28.0,14.0,722.0,1469.0,290.0,4954.0,33.0,0.0,41.0,4411.0,612.0,72.0,1094.0,528.0,5974.0,5975.0,728.0
111,48113005000,3922,1895,,567.0,615.0,535.0,684.0,328.0,366.0,558.0,154.0,115.0,1159.0,143.0,568.0,412.0,36.0,2873.0,1839.0,121.0,1487.0,89.0,21.0,0.0,650.0,697.0,250.0,3126.0,252.0,0.0,0.0,311.0,3337.0,174.0,583.0,141.0,5837.0,5832.0,1456.0
112,48439113813,5102,2577,,505.0,967.0,403.0,399.0,873.0,1032.0,602.0,221.0,100.0,1673.0,24.0,140.0,1151.0,358.0,4016.0,2874.0,274.0,2462.0,0.0,22.0,25.0,535.0,1795.0,179.0,4418.0,66.0,8.0,380.0,4149.0,310.0,8.0,405.0,1304.0,3990.0,3990.0,208.0
113,48439110701,7088,3245,,1024.0,843.0,1093.0,1242.0,934.0,697.0,791.0,375.0,89.0,2682.0,195.0,1140.0,1347.0,0.0,5561.0,4201.0,244.0,3576.0,0.0,34.0,0.0,1543.0,1764.0,303.0,5951.0,470.0,88.0,178.0,4330.0,1898.0,19.0,1786.0,605.0,11787.0,11769.0,1342.0
114,48113019023,4945,2507,,671.0,447.0,482.0,773.0,547.0,720.0,844.0,308.0,153.0,2112.0,11.0,784.0,1222.0,95.0,4101.0,2909.0,339.0,2555.0,61.0,31.0,26.0,1271.0,1341.0,61.0,3144.0,477.0,25.0,1027.0,2942.0,373.0,31.0,638.0,1112.0,7913.0,7906.0,483.0
115,48439106400,2790,1505,,404.0,440.0,449.0,341.0,457.0,317.0,258.0,97.0,27.0,907.0,87.0,430.0,362.0,28.0,2088.0,1383.0,132.0,1203.0,0.0,0.0,7.0,474.0,602.0,134.0,1699.0,527.0,5.0,19.0,918.0,1261.0,88.0,520.0,116.0,3980.0,3982.0,998.0
116,48113018124,18072,9194,,2682.0,3603.0,1473.0,2801.0,3183.0,2287.0,1212.0,471.0,360.0,5652.0,29.0,1172.0,3836.0,615.0,13185.0,9746.0,1154.0,7993.0,167.0,53.0,194.0,1620.0,5883.0,904.0,12108.0,3217.0,70.0,1656.0,9907.0,3298.0,59.0,2460.0,2967.0,7985.0,7985.0,2346.0
117,48121021618,4487,2053,,670.0,657.0,595.0,751.0,670.0,604.0,277.0,174.0,89.0,1327.0,20.0,533.0,774.0,0.0,3347.0,2528.0,209.0,2039.0,61.0,55.0,101.0,1236.0,886.0,134.0,3241.0,505.0,10.0,57.0,1553.0,2035.0,58.0,603.0,311.0,5913.0,5922.0,1224.0
118,48113014130,4627,2351,,512.0,425.0,533.0,1197.0,653.0,648.0,370.0,164.0,125.0,1977.0,92.0,366.0,1272.0,247.0,3880.0,2938.0,228.0,2369.0,22.0,23.0,57.0,1181.0,1215.0,75.0,1702.0,505.0,79.0,2154.0,1470.0,312.0,57.0,351.0,1453.0,3994.0,4006.0,671.0
119,48085031645,2000,1044,,203.0,488.0,41.0,156.0,310.0,494.0,160.0,97.0,51.0,651.0,0.0,38.0,371.0,242.0,1512.0,996.0,156.0,834.0,0.0,5.0,0.0,327.0,482.0,30.0,1609.0,52.0,16.0,302.0,1576.0,37.0,0.0,52.0,575.0,3990.0,3990.0,27.0
120,48113015306,5313,2848,,895.0,660.0,611.0,869.0,869.0,559.0,478.0,257.0,115.0,1739.0,140.0,581.0,971.0,47.0,3944.0,2805.0,305.0,2490.0,5.0,8.0,5.0,765.0,1653.0,90.0,3255.0,413.0,0.0,1031.0,1739.0,2024.0,120.0,797.0,484.0,5929.0,5940.0,1023.0
121,48085032008,4320,2179,,432.0,454.0,542.0,557.0,573.0,761.0,668.0,283.0,50.0,1528.0,24.0,405.0,958.0,141.0,3637.0,2648.0,174.0,2275.0,41.0,0.0,50.0,825.0,1377.0,164.0,3643.0,267.0,19.0,323.0,2371.0,1299.0,67.0,635.0,848.0,5943.0,5942.0,1036.0
122,48113016523,4356,2258,,573.0,529.0,245.0,458.0,430.0,986.0,673.0,385.0,77.0,1671.0,66.0,429.0,946.0,230.0,3531.0,2301.0,225.0,1945.0,0.0,0.0,97.0,533.0,1410.0,99.0,2764.0,1111.0,13.0,327.0,2157.0,736.0,43.0,548.0,853.0,7955.0,7957.0,457.0
123,48121021732,2272,1124,,363.0,197.0,425.0,467.0,277.0,227.0,189.0,102.0,25.0,894.0,10.0,376.0,483.0,25.0,1779.0,1312.0,98.0,1105.0,17.0,7.0,8.0,436.0,618.0,83.0,1056.0,406.0,4.0,447.0,699.0,657.0,0.0,338.0,337.0,3991.0,3992.0,484.0
124,48139060701,2224,1114,,480.0,434.0,209.0,304.0,432.0,183.0,106.0,76.0,0.0,633.0,17.0,176.0,418.0,22.0,1501.0,1044.0,63.0,1004.0,0.0,5.0,0.0,389.0,483.0,137.0,1805.0,156.0,53.0,0.0,1247.0,799.0,74.0,379.0,117.0,4000.0,4007.0,313.0
125,48139061300,2451,1199,,414.0,402.0,202.0,231.0,319.0,462.0,231.0,140.0,50.0,816.0,18.0,327.0,448.0,23.0,1822.0,1232.0,112.0,1033.0,0.0,0.0,29.0,413.0,539.0,110.0,2303.0,32.0,22.0,0.0,1636.0,727.0,26.0,486.0,301.0,3986.0,3991.0,441.0
126,48121021725,3683,1933,,460.0,566.0,354.0,434.0,737.0,602.0,426.0,76.0,28.0,1317.0,0.0,167.0,1036.0,114.0,2916.0,2122.0,157.0,1782.0,0.0,0.0,26.0,565.0,1170.0,73.0,3047.0,148.0,63.0,266.0,2803.0,363.0,0.0,222.0,932.0,1994.0,1994.0,92.0
127,48257050500,5311,2970,,838.0,575.0,738.0,509.0,923.0,511.0,541.0,297.0,379.0,1956.0,202.0,1346.0,408.0,0.0,4226.0,2413.0,512.0,2028.0,0.0,66.0,14.0,1360.0,631.0,117.0,2319.0,2769.0,0.0,13.0,1502.0,970.0,78.0,1212.0,229.0,7946.0,7919.0,1247.0
128,48121021721,4024,2053,,493.0,551.0,588.0,551.0,644.0,566.0,443.0,159.0,29.0,1356.0,0.0,170.0,1101.0,85.0,3250.0,2410.0,209.0,2038.0,51.0,0.0,21.0,744.0,1113.0,253.0,3801.0,55.0,13.0,33.0,3161.0,640.0,0.0,345.0,1018.0,3973.0,3974.0,169.0
129,48121020402,5164,2889,,546.0,364.0,869.0,777.0,562.0,543.0,723.0,382.0,398.0,2007.0,130.0,699.0,1143.0,35.0,4416.0,2553.0,229.0,2173.0,12.0,0.0,38.0,1250.0,705.0,268.0,4474.0,284.0,19.0,91.0,3935.0,721.0,53.0,715.0,979.0,7925.0,5954.0,611.0
130,48113007101,2138,1186,,292.0,201.0,192.0,358.0,395.0,327.0,244.0,111.0,18.0,1054.0,36.0,179.0,541.0,298.0,1676.0,1261.0,108.0,1059.0,6.0,15.0,27.0,629.0,427.0,51.0,1847.0,6.0,8.0,174.0,1759.0,109.0,0.0,58.0,708.0,3931.0,3903.0,54.0
131,48439105201,5664,2799,,1142.0,845.0,920.0,799.0,420.0,792.0,435.0,199.0,112.0,2189.0,346.0,1335.0,508.0,0.0,4081.0,2056.0,314.0,1429.0,21.0,60.0,42.0,610.0,849.0,93.0,3401.0,1330.0,11.0,62.0,1817.0,2185.0,69.0,1012.0,267.0,7893.0,5906.0,1367.0
132,48113010904,3445,1943,,796.0,421.0,628.0,662.0,480.0,261.0,154.0,43.0,0.0,1632.0,236.0,1112.0,284.0,0.0,2383.0,1695.0,248.0,1370.0,88.0,56.0,69.0,559.0,917.0,107.0,638.0,2621.0,14.0,0.0,50.0,759.0,27.0,549.0,198.0,3971.0,2002.0,1014.0
133,48439105505,5332,2780,,832.0,684.0,747.0,770.0,614.0,544.0,432.0,415.0,294.0,2297.0,184.0,1020.0,976.0,117.0,3980.0,2692.0,191.0,2246.0,47.0,16.0,12.0,818.0,1136.0,367.0,3503.0,972.0,0.0,705.0,2504.0,1081.0,66.0,914.0,690.0,7906.0,5912.0,1058.0
134,48113017814,5658,2942,,761.0,775.0,779.0,772.0,818.0,848.0,491.0,188.0,226.0,1911.0,18.0,664.0,1164.0,65.0,4380.0,3245.0,558.0,2851.0,0.0,10.0,18.0,988.0,1771.0,120.0,3371.0,986.0,0.0,903.0,2141.0,1566.0,0.0,831.0,821.0,5968.0,5969.0,1000.0
135,48121021512,4795,2378,,551.0,814.0,338.0,381.0,900.0,1060.0,456.0,238.0,57.0,1570.0,59.0,198.0,722.0,591.0,3620.0,2477.0,215.0,1880.0,38.0,0.0,27.0,379.0,1303.0,263.0,4187.0,218.0,7.0,238.0,3967.0,270.0,6.0,244.0,1402.0,5995.0,5997.0,80.0
136,48085031655,4624,2423,,624.0,520.0,662.0,859.0,716.0,612.0,427.0,138.0,66.0,2120.0,0.0,577.0,1337.0,206.0,3720.0,3240.0,340.0,2971.0,0.0,20.0,25.0,1254.0,1652.0,110.0,3102.0,304.0,37.0,570.0,2807.0,459.0,20.0,233.0,1069.0,7949.0,7951.0,301.0
137,48257050600,7342,3896,,808.0,1113.0,931.0,665.0,837.0,1186.0,1224.0,384.0,194.0,2289.0,151.0,1075.0,1022.0,41.0,5861.0,3547.0,432.0,2970.0,0.0,0.0,68.0,1480.0,1180.0,378.0,6175.0,849.0,0.0,286.0,4921.0,1254.0,153.0,2185.0,363.0,7937.0,7936.0,1275.0
138,48251130205,3791,1979,,379.0,521.0,638.0,435.0,419.0,521.0,487.0,252.0,139.0,1618.0,84.0,663.0,854.0,17.0,3116.0,2074.0,147.0,1868.0,0.0,0.0,0.0,593.0,1196.0,79.0,3529.0,75.0,0.0,0.0,3144.0,492.0,53.0,781.0,326.0,7907.0,5924.0,551.0
139,48113005500,4199,2343,,760.0,726.0,478.0,563.0,405.0,524.0,372.0,189.0,182.0,1234.0,209.0,712.0,277.0,36.0,2925.0,1430.0,85.0,983.0,73.0,0.0,83.0,208.0,803.0,128.0,1334.0,2562.0,0.0,0.0,94.0,1608.0,24.0,581.0,209.0,7839.0,7834.0,993.0
140,48085031611,4019,2133,,559.0,715.0,389.0,644.0,633.0,405.0,458.0,101.0,115.0,1406.0,89.0,450.0,867.0,0.0,2947.0,2108.0,177.0,1768.0,5.0,14.0,12.0,753.0,934.0,112.0,2968.0,573.0,10.0,312.0,1972.0,1093.0,24.0,480.0,694.0,5947.0,5946.0,553.0
141,48439104505,4607,2616,,1085.0,662.0,798.0,643.0,285.0,468.0,300.0,175.0,191.0,1434.0,212.0,812.0,410.0,0.0,3082.0,1667.0,202.0,1410.0,34.0,30.0,27.0,712.0,671.0,118.0,1399.0,2519.0,0.0,0.0,282.0,1814.0,50.0,590.0,129.0,5856.0,5850.0,1609.0
142,48121021753,5703,2968,,781.0,942.0,461.0,494.0,1050.0,1199.0,524.0,190.0,62.0,1814.0,4.0,130.0,1142.0,538.0,4310.0,3169.0,402.0,2467.0,12.0,12.0,84.0,654.0,1709.0,212.0,5001.0,166.0,0.0,416.0,4447.0,565.0,76.0,335.0,1805.0,3990.0,3991.0,115.0
143,48497150603,5140,2596,,736.0,841.0,593.0,535.0,843.0,828.0,382.0,299.0,83.0,1608.0,86.0,586.0,868.0,68.0,3943.0,2373.0,184.0,2066.0,0.0,15.0,28.0,577.0,1171.0,361.0,4727.0,132.0,87.0,34.0,3764.0,1044.0,68.0,1175.0,442.0,5980.0,5977.0,1031.0
144,48121021730,3690,1803,,462.0,575.0,362.0,636.0,442.0,683.0,373.0,135.0,22.0,1311.0,7.0,155.0,1048.0,101.0,2822.0,2143.0,198.0,1803.0,15.0,20.0,7.0,596.0,1097.0,152.0,2886.0,241.0,16.0,359.0,2482.0,446.0,21.0,347.0,980.0,5973.0,5973.0,197.0
145,48139061500,5695,2895,,1038.0,964.0,730.0,756.0,674.0,474.0,576.0,293.0,190.0,1748.0,116.0,1228.0,398.0,6.0,4054.0,2296.0,232.0,2023.0,0.0,0.0,18.0,1367.0,493.0,181.0,3462.0,927.0,347.0,11.0,1435.0,3266.0,49.0,805.0,213.0,5931.0,5942.0,1642.0
146,48439123000,5504,2629,,303.0,607.0,870.0,615.0,669.0,780.0,567.0,650.0,443.0,2831.0,272.0,1228.0,1087.0,244.0,4894.0,2834.0,207.0,2353.0,80.0,79.0,31.0,1370.0,1047.0,126.0,4261.0,582.0,18.0,186.0,3756.0,1014.0,21.0,796.0,949.0,7896.0,5905.0,952.0
147,48113015202,4029,1918,,848.0,636.0,558.0,830.0,525.0,328.0,145.0,115.0,44.0,1083.0,53.0,702.0,290.0,38.0,2786.0,2010.0,144.0,1630.0,29.0,32.0,61.0,688.0,898.0,166.0,2939.0,255.0,5.0,12.0,570.0,3133.0,118.0,539.0,175.0,3929.0,3922.0,1563.0
148,48497150402,5791,2754,,749.0,655.0,567.0,829.0,684.0,1017.0,709.0,390.0,191.0,2028.0,91.0,631.0,1240.0,66.0,4648.0,2738.0,230.0,2467.0,0.0,0.0,6.0,854.0,1292.0,327.0,5397.0,0.0,87.0,21.0,5038.0,483.0,40.0,1794.0,385.0,5969.0,5977.0,760.0
149,48439111010,3592,1730,,512.0,314.0,171.0,386.0,713.0,457.0,417.0,314.0,308.0,1433.0,64.0,456.0,666.0,247.0,2895.0,1651.0,164.0,1360.0,8.0,44.0,35.0,256.0,1008.0,183.0,3281.0,270.0,13.0,0.0,2716.0,565.0,11.0,514.0,705.0,4006.0,4011.0,72.0
150,48257050703,2625,1225,,376.0,316.0,287.0,390.0,385.0,374.0,286.0,169.0,42.0,820.0,53.0,309.0,449.0,9.0,2085.0,1285.0,228.0,1090.0,0.0,9.0,12.0,367.0,435.0,309.0,2333.0,74.0,0.0,11.0,1986.0,516.0,45.0,714.0,149.0,3986.0,3989.0,717.0
151,48085030513,7770,3904,,1425.0,832.0,1355.0,1610.0,1193.0,637.0,521.0,154.0,43.0,3260.0,32.0,707.0,2335.0,186.0,5810.0,5006.0,605.0,4188.0,72.0,36.0,36.0,1250.0,2694.0,388.0,5485.0,1095.0,20.0,751.0,4645.0,1101.0,44.0,570.0,2310.0,4018.0,4019.0,494.0
152,48113004202,2523,1308,,338.0,293.0,457.0,403.0,385.0,312.0,168.0,102.0,65.0,980.0,118.0,357.0,414.0,91.0,1973.0,1452.0,77.0,1171.0,51.0,4.0,16.0,462.0,633.0,147.0,2083.0,57.0,8.0,22.0,758.0,1647.0,58.0,238.0,428.0,5828.0,5830.0,754.0
153,48439113924,5411,2912,,987.0,946.0,844.0,808.0,976.0,463.0,270.0,80.0,37.0,1622.0,49.0,535.0,946.0,92.0,3833.0,2936.0,387.0,2493.0,0.0,48.0,79.0,688.0,1626.0,306.0,3530.0,540.0,0.0,425.0,2802.0,1228.0,19.0,630.0,762.0,3990.0,3988.0,704.0
154,48113019038,954,414,,77.0,5.0,316.0,300.0,72.0,100.0,47.0,28.0,9.0,606.0,17.0,105.0,456.0,28.0,877.0,749.0,70.0,597.0,33.0,57.0,4.0,414.0,260.0,17.0,603.0,135.0,0.0,164.0,575.0,43.0,0.0,60.0,362.0,4009.0,0.0,206.0
155,48085031612,6100,3070,,656.0,790.0,347.0,921.0,889.0,925.0,1075.0,364.0,133.0,2315.0,0.0,569.0,1534.0,212.0,5029.0,3294.0,201.0,2614.0,53.0,0.0,77.0,903.0,1447.0,394.0,4844.0,86.0,0.0,958.0,4265.0,602.0,0.0,454.0,1672.0,7929.0,7927.0,584.0
156,48113016510,13689,7222,,2182.0,2355.0,1587.0,2742.0,1638.0,1504.0,1130.0,466.0,85.0,4260.0,54.0,1747.0,2386.0,73.0,9895.0,6975.0,733.0,6146.0,1.0,58.0,36.0,1550.0,4050.0,641.0,5845.0,6347.0,70.0,358.0,1945.0,5140.0,66.0,1939.0,1420.0,7965.0,7965.0,2569.0
157,48439113811,4291,2342,,674.0,427.0,669.0,681.0,566.0,551.0,384.0,196.0,143.0,1689.0,63.0,897.0,720.0,9.0,3258.0,2206.0,165.0,1949.0,11.0,0.0,30.0,679.0,1217.0,94.0,3480.0,194.0,0.0,203.0,2699.0,1142.0,0.0,609.0,456.0,3970.0,3977.0,730.0
